date,team_1,team_1_score,team_2,team_2_score,stadium_attendance,stadium
Fri Apr 6 2018,Charlotte Hornets,137,Orlando Magic,100,17018,Amway Center
Fri Apr 6 2018,Cleveland Cavaliers,130,Philadelphia 76ers,132,20769,Wells Fargo Center
Fri Apr 6 2018,Atlanta Hawks,103,Washington Wizards,97,19557,Capital One Arena
Fri Apr 6 2018,Chicago Bulls,104,Boston Celtics,111,18624,TD Garden
Fri Apr 6 2018,Miami Heat,98,New York Knicks,122,19569,Madison Square Garden (IV)
Fri Apr 6 2018,Indiana Pacers,73,Toronto Raptors,92,19924,Air Canada Centre
Fri Apr 6 2018,Sacramento Kings,94,Memphis Grizzlies,93,16527,FedEx Forum
Fri Apr 6 2018,New Orleans Pelicans,122,Phoenix Suns,103,18055,Talking Stick Resort Arena
Fri Apr 6 2018,Minnesota Timberwolves,113,Los Angeles Lakers,96,18997,STAPLES Center
Sat Apr 7 2018,Denver Nuggets,134,Los Angeles Clippers,115,16166,STAPLES Center
Sat Apr 7 2018,Milwaukee Bucks,115,New York Knicks,102,19812,Madison Square Garden (IV)
Sat Apr 7 2018,Brooklyn Nets,124,Chicago Bulls,96,21669,United Center
Sat Apr 7 2018,New Orleans Pelicans,126,Golden State Warriors,120,19596,Oracle Arena
Sat Apr 7 2018,Oklahoma City Thunder,108,Houston Rockets,102,18055,Toyota Center
Sat Apr 7 2018,Portland Trail Blazers,105,San Antonio Spurs,116,18610,AT&T Center
Sun Apr 8 2018,Atlanta Hawks,112,Boston Celtics,106,18624,TD Garden
Sun Apr 8 2018,Indiana Pacers,123,Charlotte Hornets,117,16629,Spectrum Center
Sun Apr 8 2018,Dallas Mavericks,97,Philadelphia 76ers,109,20846,Wells Fargo Center
Sun Apr 8 2018,Detroit Pistons,117,Memphis Grizzlies,130,16044,FedEx Forum
Sun Apr 8 2018,Utah Jazz,112,Los Angeles Lakers,97,18997,STAPLES Center
Sun Apr 8 2018,Orlando Magic,101,Toronto Raptors,112,19948,Air Canada Centre
Sun Apr 8 2018,Golden State Warriors,117,Phoenix Suns,100,18055,Talking Stick Resort Arena
Mon Apr 9 2018,Toronto Raptors,108,Detroit Pistons,98,17529,Little Caesars Arena
Mon Apr 9 2018,Chicago Bulls,105,Brooklyn Nets,114,16187,Barclays Center
Mon Apr 9 2018,Oklahoma City Thunder,115,Miami Heat,93,19600,AmericanAirlines Arena
Mon Apr 9 2018,Cleveland Cavaliers,123,New York Knicks,109,19449,Madison Square Garden (IV)
Mon Apr 9 2018,Orlando Magic,86,Milwaukee Bucks,102,18717,BMO Harris Bradley Center
Mon Apr 9 2018,Memphis Grizzlies,94,Minnesota Timberwolves,113,17641,Target Center
Mon Apr 9 2018,Sacramento Kings,85,San Antonio Spurs,98,18418,AT&T Center
Mon Apr 9 2018,Portland Trail Blazers,82,Denver Nuggets,88,17467,Pepsi Center
Mon Apr 9 2018,New Orleans Pelicans,113,Los Angeles Clippers,100,15742,STAPLES Center
Tue Apr 10 2018,Charlotte Hornets,119,Indiana Pacers,93,17331,Bankers Life Fieldhouse
Tue Apr 10 2018,Philadelphia 76ers,121,Atlanta Hawks,113,15673,Philips Arena
Tue Apr 10 2018,Boston Celtics,101,Washington Wizards,113,18887,Capital One Arena
Tue Apr 10 2018,Phoenix Suns,124,Dallas Mavericks,97,20041,American Airlines Center
Tue Apr 10 2018,Golden State Warriors,79,Utah Jazz,119,18306,Vivint Smart Home Arena
Tue Apr 10 2018,Houston Rockets,105,Los Angeles Lakers,99,18997,STAPLES Center
Wed Apr 11 2018,Brooklyn Nets,97,Boston Celtics,110,18624,TD Garden
Wed Apr 11 2018,Detroit Pistons,119,Chicago Bulls,87,21342,United Center
Wed Apr 11 2018,New York Knicks,110,Cleveland Cavaliers,98,20562,Quicken Loans Arena
Wed Apr 11 2018,Toronto Raptors,109,Miami Heat,116,19600,AmericanAirlines Arena
Wed Apr 11 2018,Denver Nuggets,106,Minnesota Timberwolves,112,18978,Target Center
Wed Apr 11 2018,San Antonio Spurs,98,New Orleans Pelicans,122,18573,Smoothie King Center
Wed Apr 11 2018,Memphis Grizzlies,123,Oklahoma City Thunder,137,18203,Chesapeake Energy Arena
Wed Apr 11 2018,Washington Wizards,92,Orlando Magic,101,17598,Amway Center
Wed Apr 11 2018,Milwaukee Bucks,95,Philadelphia 76ers,130,20659,Wells Fargo Center
Wed Apr 11 2018,Los Angeles Lakers,115,Los Angeles Clippers,100,19068,STAPLES Center
Wed Apr 11 2018,Utah Jazz,93,Portland Trail Blazers,102,20186,Moda Center
Wed Apr 11 2018,Houston Rockets,83,Sacramento Kings,96,17583,Golden 1 Center
Sat Apr 14 2018,San Antonio Spurs,92,Golden State Warriors,113,19596,Oracle Arena
Sat Apr 14 2018,Washington Wizards,106,Toronto Raptors,114,19937,Air Canada Centre
Sat Apr 14 2018,Miami Heat,103,Philadelphia 76ers,130,20617,Wells Fargo Center
Sat Apr 14 2018,New Orleans Pelicans,97,Portland Trail Blazers,95,19882,Moda Center
Sun Apr 15 2018,Milwaukee Bucks,107,Boston Celtics,113,18624,TD Garden
Sun Apr 15 2018,Indiana Pacers,98,Cleveland Cavaliers,80,20562,Quicken Loans Arena
Sun Apr 15 2018,Utah Jazz,108,Oklahoma City Thunder,116,18203,Chesapeake Energy Arena
Sun Apr 15 2018,Minnesota Timberwolves,101,Houston Rockets,104,18055,Toyota Center
Mon Apr 16 2018,Miami Heat,113,Philadelphia 76ers,103,20753,Wells Fargo Center
Mon Apr 16 2018,San Antonio Spurs,101,Golden State Warriors,116,19596,Oracle Arena
Tue Apr 17 2018,Washington Wizards,119,Toronto Raptors,130,20242,Air Canada Centre
Tue Apr 17 2018,Milwaukee Bucks,106,Boston Celtics,120,18624,TD Garden
Tue Apr 17 2018,New Orleans Pelicans,111,Portland Trail Blazers,102,20066,Moda Center
Wed Apr 18 2018,Indiana Pacers,97,Cleveland Cavaliers,100,20562,Quicken Loans Arena
Wed Apr 18 2018,Utah Jazz,102,Oklahoma City Thunder,95,18203,Chesapeake Energy Arena
Wed Apr 18 2018,Minnesota Timberwolves,82,Houston Rockets,102,18055,Toyota Center
Thu Apr 19 2018,Philadelphia 76ers,128,Miami Heat,108,19812,AmericanAirlines Arena
Thu Apr 19 2018,Portland Trail Blazers,102,New Orleans Pelicans,119,18551,Smoothie King Center
Thu Apr 19 2018,Golden State Warriors,110,San Antonio Spurs,97,18418,AT&T Center
Fri Apr 20 2018,Cleveland Cavaliers,90,Indiana Pacers,92,17923,Bankers Life Fieldhouse
Fri Apr 20 2018,Toronto Raptors,103,Washington Wizards,122,20356,Capital One Arena
Fri Apr 20 2018,Boston Celtics,92,Milwaukee Bucks,116,18717,BMO Harris Bradley Center
Sat Apr 21 2018,Philadelphia 76ers,106,Miami Heat,102,19804,AmericanAirlines Arena
Sat Apr 21 2018,Portland Trail Blazers,123,New Orleans Pelicans,131,18544,Smoothie King Center
Sat Apr 21 2018,Houston Rockets,105,Minnesota Timberwolves,121,18978,Target Center
Sat Apr 21 2018,Oklahoma City Thunder,102,Utah Jazz,115,18306,Vivint Smart Home Arena
Sun Apr 22 2018,Boston Celtics,102,Milwaukee Bucks,104,18717,BMO Harris Bradley Center
Sun Apr 22 2018,Golden State Warriors,90,San Antonio Spurs,103,18418,AT&T Center
Sun Apr 22 2018,Toronto Raptors,98,Washington Wizards,106,20356,Capital One Arena
Sun Apr 22 2018,Cleveland Cavaliers,104,Indiana Pacers,100,17923,Bankers Life Fieldhouse
Mon Apr 23 2018,Houston Rockets,119,Minnesota Timberwolves,100,18978,Target Center
Mon Apr 23 2018,Oklahoma City Thunder,96,Utah Jazz,113,18306,Vivint Smart Home Arena
Tue Apr 24 2018,Milwaukee Bucks,87,Boston Celtics,92,18624,TD Garden
Tue Apr 24 2018,Miami Heat,91,Philadelphia 76ers,104,21171,Wells Fargo Center
Tue Apr 24 2018,San Antonio Spurs,91,Golden State Warriors,99,19596,Oracle Arena
Wed Apr 25 2018,Indiana Pacers,95,Cleveland Cavaliers,98,20562,Quicken Loans Arena
Wed Apr 25 2018,Washington Wizards,98,Toronto Raptors,108,19987,Air Canada Centre
Wed Apr 25 2018,Minnesota Timberwolves,104,Houston Rockets,122,18055,Toyota Center
Wed Apr 25 2018,Utah Jazz,99,Oklahoma City Thunder,107,18203,Chesapeake Energy Arena
Thu Apr 26 2018,Boston Celtics,86,Milwaukee Bucks,97,18717,BMO Harris Bradley Center
Fri Apr 27 2018,Toronto Raptors,102,Washington Wizards,92,20356,Capital One Arena
Fri Apr 27 2018,Cleveland Cavaliers,87,Indiana Pacers,121,17923,Bankers Life Fieldhouse
Fri Apr 27 2018,Oklahoma City Thunder,91,Utah Jazz,96,18306,Vivint Smart Home Arena
Sat Apr 28 2018,Milwaukee Bucks,96,Boston Celtics,112,18624,TD Garden
Sat Apr 28 2018,New Orleans Pelicans,101,Golden State Warriors,123,19596,Oracle Arena
Sun Apr 29 2018,Indiana Pacers,101,Cleveland Cavaliers,105,20562,Quicken Loans Arena
Sun Apr 29 2018,Utah Jazz,96,Houston Rockets,110,18055,Toyota Center
Mon Apr 30 2018,Philadelphia 76ers,101,Boston Celtics,117,18624,TD Garden
Tue May 1 2018,Cleveland Cavaliers,113,Toronto Raptors,112,19954,Air Canada Centre
Tue May 1 2018,New Orleans Pelicans,116,Golden State Warriors,121,19596,Oracle Arena
Wed May 2 2018,Utah Jazz,116,Houston Rockets,108,18055,Toyota Center
Thu May 3 2018,Cleveland Cavaliers,128,Toronto Raptors,110,20127,Air Canada Centre
Thu May 3 2018,Philadelphia 76ers,103,Boston Celtics,108,18624,TD Garden
Fri May 4 2018,Golden State Warriors,100,New Orleans Pelicans,119,18551,Smoothie King Center
Fri May 4 2018,Houston Rockets,113,Utah Jazz,92,18306,Vivint Smart Home Arena
Sat May 5 2018,Boston Celtics,101,Philadelphia 76ers,98,20758,Wells Fargo Center
Sat May 5 2018,Toronto Raptors,103,Cleveland Cavaliers,105,20562,Quicken Loans Arena
Sun May 6 2018,Golden State Warriors,118,New Orleans Pelicans,92,18513,Smoothie King Center
Sun May 6 2018,Houston Rockets,100,Utah Jazz,87,18306,Vivint Smart Home Arena
Mon May 7 2018,Boston Celtics,92,Philadelphia 76ers,103,20936,Wells Fargo Center
Mon May 7 2018,Toronto Raptors,93,Cleveland Cavaliers,128,20562,Quicken Loans Arena
Tue May 8 2018,Utah Jazz,102,Houston Rockets,112,18055,Toyota Center
Tue May 8 2018,New Orleans Pelicans,104,Golden State Warriors,113,19596,Oracle Arena
Wed May 9 2018,Philadelphia 76ers,112,Boston Celtics,114,18624,TD Garden
Sun May 13 2018,Cleveland Cavaliers,83,Boston Celtics,108,18624,TD Garden
Mon May 14 2018,Golden State Warriors,119,Houston Rockets,106,18055,Toyota Center
Tue May 15 2018,Cleveland Cavaliers,94,Boston Celtics,107,18624,TD Garden
Wed May 16 2018,Golden State Warriors,105,Houston Rockets,127,18119,Toyota Center
Sat May 19 2018,Boston Celtics,86,Cleveland Cavaliers,116,20562,Quicken Loans Arena
Sun May 20 2018,Houston Rockets,85,Golden State Warriors,126,19596,Oracle Arena
Mon May 21 2018,Boston Celtics,102,Cleveland Cavaliers,111,20562,Quicken Loans Arena
Tue May 22 2018,Houston Rockets,95,Golden State Warriors,92,19596,Oracle Arena
Wed May 23 2018,Cleveland Cavaliers,83,Boston Celtics,96,18624,TD Garden
Thu May 24 2018,Golden State Warriors,94,Houston Rockets,98,18208,Toyota Center
Fri May 25 2018,Boston Celtics,99,Cleveland Cavaliers,109,20562,Quicken Loans Arena
Sat May 26 2018,Houston Rockets,86,Golden State Warriors,115,19596,Oracle Arena
Sun May 27 2018,Cleveland Cavaliers,87,Boston Celtics,79,18624,TD Garden
Mon May 28 2018,Golden State Warriors,101,Houston Rockets,92,18055,Toyota Center
Thu May 31 2018,Cleveland Cavaliers,114,Golden State Warriors,124,19596,Oracle Arena
Sun Jun 3 2018,Cleveland Cavaliers,103,Golden State Warriors,122,19596,Oracle Arena
Wed Jun 6 2018,Golden State Warriors,110,Cleveland Cavaliers,102,20562,Quicken Loans Arena
Fri Jun 8 2018,Golden State Warriors,108,Cleveland Cavaliers,85,20562,Quicken Loans Arena
